0.016667 0.000000
0.050000 0.000000
0.083333 0.000000
0.116667 0.000000
0.150000 0.000000
0.183333 0.000000
0.216667 0.000000
0.250000 0.000000
0.283333 15.000000
0.316667 49.000000
0.350000 66.000000
0.383333 65.000000
0.416667 76.000000
0.450000 62.000000
0.483333 31.000000
0.516667 32.000000
0.550000 57.000000
0.583333 81.000000
0.616667 97.000000
0.650000 49.000000
0.683333 100.000000
0.716667 113.000000
0.750000 97.000000
0.783333 77.000000
0.816667 102.000000
0.850000 49.000000
0.883333 65.000000
0.916667 60.000000
0.950000 76.000000
0.983333 100.000000
1.016667 54.000000
1.050000 63.000000
1.083333 46.000000
1.116667 53.000000
1.150000 73.000000
1.183333 31.000000
1.216667 80.000000
1.250000 70.000000
1.283333 42.000000
1.316667 40.000000
1.350000 61.000000
1.383333 70.000000
1.416667 14.000000
1.450000 20.000000
1.483333 48.000000
1.516667 47.000000
1.550000 35.000000
1.583333 20.000000
1.616667 58.000000
1.650000 53.000000
1.683333 18.000000
1.716667 7.000000
1.750000 35.000000
1.783333 30.000000
1.816667 18.000000
1.850000 16.000000
1.883333 9.000000
1.916667 15.000000
1.950000 0.000000
1.983333 23.000000
2.016667 7.000000
2.050000 10.000000
2.083333 0.000000
2.116667 0.000000
2.150000 41.000000
2.183333 22.000000
2.216667 0.000000
2.250000 1.000000
2.283333 9.000000
2.316667 33.000000
2.350000 14.000000
2.383333 0.000000
2.416667 15.000000
2.450000 15.000000
2.483333 40.000000
2.516667 17.000000
2.550000 6.000000
2.583333 4.000000
2.616667 5.000000
2.650000 10.000000
2.683333 5.000000
2.716667 0.000000
2.750000 0.000000
2.783333 7.000000
2.816667 0.000000
2.850000 15.000000
2.883333 8.000000
2.916667 0.000000
2.950000 0.000000
2.983333 0.000000
3.016667 6.000000
3.050000 0.000000
3.083333 9.000000
3.116667 0.000000
3.150000 0.000000
3.183333 5.000000
3.216667 0.000000
3.250000 3.000000
3.283333 11.000000
3.316667 0.000000
3.350000 0.000000
3.383333 7.000000
3.416667 0.000000
3.450000 4.000000
3.483333 0.000000
3.516667 0.000000
3.550000 0.000000
3.583333 4.000000
3.616667 0.000000
3.650000 0.000000
3.683333 3.000000
3.716667 14.000000
3.750000 8.000000
3.783333 10.000000
3.816667 0.000000
3.850000 3.000000
3.883333 0.000000
3.916667 0.000000
3.950000 4.000000
3.983333 0.000000
4.016667 0.000000
4.050000 0.000000
4.083333 0.000000
4.116667 10.000000
4.150000 0.000000
4.183333 0.000000
4.216667 0.000000
4.250000 0.000000
4.283333 0.000000
4.316667 0.000000
4.350000 0.000000
4.383333 0.000000
4.416667 0.000000
4.450000 0.000000
4.483333 0.000000
4.516667 0.000000
4.550000 12.000000
4.583333 0.000000
4.616667 0.000000
4.650000 0.000000
4.683333 0.000000
4.716667 12.000000
4.750000 0.000000
4.783333 11.000000
4.816667 0.000000
4.850000 0.000000
4.883333 0.000000
4.916667 0.000000
4.950000 6.000000
4.983333 0.000000
